date,s_snow,s_water,et_bucket,m_bucket,ps_bucket,pr_bucket,prcp(mm/day),tmean(c),dayl(s),q_bucket,q_obs
1991-08-03,0.0,1460.85684724666,2.566753689447005,0.0,0.0,1.96,1.96,17.525,14.593225,0.28745859623297865,0.23598738
1991-08-04,0.0,1460.2995727152443,2.496135154138162,0.0,0.0,0.0,0.0,17.07,14.589339,0.28478867021239374,0.23057483
1991-08-05,0.0,1459.9734365468996,2.1853852122578865,0.0,0.0,4.35,4.35,14.975,14.502848,0.2832376558957642,0.22624479
1991-08-06,0.0,1460.8419457695761,2.2327466047492623,0.0,0.0,3.61,3.61,15.325,14.4958,0.2873868779488246,0.22407977
1991-08-07,0.0,1459.3289925611311,2.7130131974766862,0.0,0.0,0.0,0.0,18.69,14.40685,0.2801976496578997,0.21000713
1991-08-08,0.0,1456.0280094061004,2.9166612210571428,0.0,0.0,0.0,0.0,19.965,14.399997,0.26513019525782056,0.20026453
1991-08-09,0.0,1454.5382680303558,2.927185570390284,0.0,0.0,2.94,2.94,20.15,14.310844,0.2585982285630503,0.197017
1991-08-10,0.0,1462.4235728710241,2.8132790326608976,0.0,0.0,20.58,20.58,19.39,14.303994,0.2950997140859896,0.22624479
1991-08-11,0.0,1480.2962570228995,2.4102066688194905,0.0,0.0,22.14,22.14,16.7,14.209255,0.3980539233522437,0.33124834
1991-08-12,0.0,1490.8223347216774,2.6842883003793276,0.0,0.0,5.23,5.23,18.385,14.207828,0.47477658215124424,0.34965104
1991-08-13,0.0,1490.1988537413574,3.0743371213593895,0.0,0.0,0.0,0.0,20.815,14.112005,0.46984567419322015,0.32150576
1991-08-14,0.0,1486.5022471576574,3.498782193425248,0.0,0.0,0.0,0.0,23.1,14.111814,0.4416445720880736,0.29985553
1991-08-15,0.0,1482.54918832588,3.383429484772733,0.0,0.0,0.0,0.0,22.68,14.016014,0.4133572873565069,0.2868654
1991-08-16,0.0,1478.9221632811123,3.031435182556208,0.0,0.0,0.0,0.0,20.835,14.004864,0.3889997045665805,0.26954523
1991-08-17,0.0,1475.8550119665724,2.377536830146024,0.0,0.0,0.0,0.0,16.865,13.920009,0.3695255218637413,0.2565551
1991-08-18,0.0,1476.2538964042672,2.7913100422641897,0.0,0.0,5.27,5.27,19.595,13.890764,0.3720019296952048,0.2565551
1991-08-19,0.0,1489.1529386651434,2.238143124663522,0.0,0.0,26.69,26.69,15.83,13.824014,0.4616886147872881,0.24356496
1991-08-20,0.0,1512.5523083142555,1.9559974298717033,0.0,0.0,32.23,32.23,13.435,13.772347,0.6831455719523337,0.4741398
1991-08-21,0.0,1524.9103953472616,1.720061054499473,0.0,0.0,4.8,4.8,11.295,13.727986,0.8402012317868781,0.5845559
1991-08-22,0.0,1529.0308171116585,2.088638423437887,0.0,0.0,10.27,10.27,14.49,13.633233,0.9002180230634887,0.688477
1991-08-23,0.0,1528.0383874244305,2.390459266338629,0.0,0.0,0.0,0.0,16.725,13.631994,0.8853818003454347,0.72419983
1991-08-24,0.0,1525.2127213511546,1.8258383152523292,0.0,0.0,0.0,0.0,12.47,13.535992,0.8444654362118756,0.74585
1991-08-25,0.0,1522.1058100765836,1.8518179181236567,0.0,0.0,0.0,0.0,12.73,13.5358,0.801655737490379,0.7642527
1991-08-26,0.0,1520.0774479884867,2.261864478884701,0.0,0.0,1.91,1.91,16.13,13.44,0.7748851177862643,0.7718303
1991-08-27,0.0,1524.170484730652,2.526693593253823,0.0,0.0,12.81,12.81,17.98,13.399928,0.8298556617055445,0.78482044
1991-08-28,0.0,1532.3952195105678,2.3871715321865086,0.0,0.0,8.84,8.84,17.01,13.344006,0.9523886151831803,0.841111
1991-08-29,0.0,1532.1587078558778,2.6743217898472222,0.0,0.0,0.0,0.0,19.04,13.249248,0.948624295466991,0.8281209
1991-08-30,0.0,1530.5109383287352,3.086235318638326,0.0,0.0,5.58,5.58,21.51,13.248011,0.922808083836191,0.80647063
1991-08-31,0.0,1547.6598660401035,2.548314863550728,0.0,0.0,29.57,29.57,18.18,13.152,1.229762466017326,1.0684383
1991-09-01,0.0,1566.3223300225116,1.5000090684503269,0.0,0.0,14.28,14.28,9.39,13.151811,1.6808840785521963,1.1582867
1991-09-02,0.0,1570.7793426906728,1.491410246977353,0.0,0.0,0.0,0.0,9.37,13.055994,1.811131141236565,1.1258113
1991-09-03,0.0,1568.7710595217875,1.9802413388386189,0.0,0.0,0.0,0.0,14.005,12.979061,1.7512386360970036,1.0933361
1991-09-04,0.0,1564.5919695857542,2.2018821734192064,0.0,0.0,0.0,0.0,15.81,12.96,1.6328800980393725,1.0554482
1991-09-05,0.0,1560.9251386681055,1.9331313350502914,0.0,0.0,0.0,0.0,13.84,12.863986,1.535636739394505,1.0078177
1991-09-06,0.0,1557.5023782173403,1.9390161761070692,0.0,0.0,0.0,0.0,13.925,12.863986,1.4500988656618596,0.9547747
1991-09-07,0.0,1554.0576866316683,2.1196378272192407,0.0,0.0,0.0,0.0,15.54,12.767997,1.368822845531304,0.9125567
1991-09-08,0.0,1550.2016862003993,1.967895433277486,0.0,0.0,0.0,0.0,14.43,12.716358,1.2832337429560305,0.8497711
1991-09-09,0.0,1547.241933966682,1.4534305786782427,0.0,0.0,0.0,0.0,9.67,12.671997,1.2211864094173868,0.79239804
1991-09-10,0.0,1547.0857815352754,1.66206044709505,0.0,0.0,5.89,5.89,11.915,12.576006,1.2179974976241035,0.7588402
1991-09-11,0.0,1549.744267841182,1.7097202210856914,0.0,0.0,6.51,6.51,12.34,12.576006,1.2734425261763536,0.7101272
1991-09-12,0.0,1549.3072573195182,1.2156788811031112,0.0,0.0,0.0,0.0,7.115,12.480011,1.2641579377333028,0.6668267
1991-09-13,0.0,1546.7428723272326,1.4743411300724731,0.0,0.0,0.0,0.0,10.19,12.439944,1.211023870110766,0.62569135
1991-09-14,0.0,1543.9018611139754,1.5160003699982292,0.0,0.0,0.0,0.0,10.73,12.383997,1.1547617746190537,0.593216
1991-09-15,0.0,1543.78686587012,1.424274457511902,0.0,0.0,3.44,3.44,9.87,12.287989,1.152540339336185,0.56723577
1991-09-16,0.0,1545.7797185456532,1.7670510665438959,0.0,0.0,5.72,5.72,13.285,12.287989,1.1916493751613002,0.5650707
1991-09-17,0.0,1547.6705248022604,2.52276692285182,0.0,0.0,4.15,4.15,19.29,12.191992,1.229981971925703,0.5542456
1991-09-18,0.0,1549.4654988472923,1.7559238749385901,0.0,0.0,3.65,3.65,13.31,12.162733,1.267512043570039,0.52826536
1991-09-19,0.0,1554.8413472147347,1.516875418942072,0.0,0.0,11.27,11.27,11.0,12.095989,1.3869032137705255,0.5531631
1991-09-20,0.0,1558.565782617077,1.1732269396876942,0.0,0.0,0.62,0.62,7.08,11.999994,1.4761512743563032,0.5878034
1991-09-21,0.0,1556.572518379873,1.0785231708001008,0.0,0.0,0.0,0.0,5.815,11.999994,1.4276952612660052,0.56074065
1991-09-22,0.0,1554.2751100245916,1.1292435370345635,0.0,0.0,0.0,0.0,6.66,11.903995,1.3738154110821938,0.54450303
1991-09-23,0.0,1553.0504049307115,1.2642731741942217,0.0,0.0,1.95,1.95,8.485,11.848042,1.345928921874861,0.53151286
1991-09-24,0.0,1552.985947583794,1.30318159358733,0.0,0.0,1.43,1.43,9.01,11.807986,1.3444770120200782,0.5120277
1991-09-25,0.0,1562.5587016857723,1.09056367226179,0.0,0.0,17.8,17.8,6.295,11.712008,1.5782217882080474,0.55749315
1991-09-26,0.0,1578.2219341453294,1.0693914195722571,0.0,0.0,18.54,18.54,5.845,11.712008,2.0515100843618237,0.74476755
1991-09-27,0.0,1586.3113007097286,1.1744874335301088,0.0,0.0,6.51,6.51,7.325,11.616006,2.349096565630813,0.7913155
1991-09-28,0.0,1585.833439781306,1.0306020853854314,0.0,0.0,0.0,0.0,5.41,11.560081,2.3303748578623376,0.7988931
1991-09-29,0.0,1587.2368612569292,0.8969069211748012,0.0,0.0,5.95,5.95,3.365,11.520014,2.385787174452078,0.81296575
1991-09-30,0.0,1591.0722814523529,0.8858996618426764,0.0,0.0,7.63,7.63,3.27,11.424003,2.5440375115017155,0.8627612
1991-10-01,0.0,1593.8126711122648,0.9248359167687183,0.0,0.0,4.62,4.62,3.885,11.424003,2.6634961799382193,0.9093092
1991-10-02,0.0,1595.0849253384667,1.1717005784908558,0.0,0.0,4.1,4.1,7.59,11.3279915,2.7208470046574216,0.9417845
1991-10-03,0.0,1595.6813991576762,1.6324602630574934,0.0,0.0,5.46,5.46,12.87,11.283633,2.7481585072324113,0.98508495
1991-10-04,0.0,1594.247314224626,1.7271054583204795,0.0,0.0,3.03,3.03,13.87,11.231995,2.6829518274721758,0.989415
1991-10-05,0.0,1591.0191394681879,1.455783789805815,0.0,0.0,1.1,1.1,11.295,11.135989,2.541774704495453,1.0089002
1991-10-06,0.0,1595.9511742121251,1.5163324165057233,0.0,0.0,17.81,17.81,11.895,11.135989,2.7606009116605548,1.0478706
1991-10-07,0.0,1613.0394604611295,1.1656763736467304,0.0,0.0,23.21,23.21,7.735,11.04,3.675128051357483,1.3098383
1991-10-08,0.0,1617.0983826531635,0.9034229013007604,0.0,0.0,0.0,0.0,3.855,11.020927,3.933594882628607,1.3423135
1991-10-09,0.0,1612.42581442919,0.9996034840324993,0.0,0.0,0.29,0.29,5.525,10.943989,3.637558111355006,1.3964391
1991-10-10,0.0,1609.760307682727,1.3186565244435604,0.0,0.0,3.79,3.79,9.96,10.848194,3.478771740106282,1.4289144
1991-10-11,0.0,1611.629704751061,1.273447339821799,0.0,0.0,7.32,7.32,9.395,10.848,3.58938876074971,1.4505646
1991-10-12,0.0,1617.701643511645,1.0300616000324778,0.0,0.0,14.2,14.2,6.2,10.752003,3.9735313442637765,1.5479907
1991-10-13,0.0,1622.720362772138,0.8883004833723136,0.0,0.0,6.34,6.34,3.92,10.752003,4.3218889252879675,1.6995422
1991-10-14,0.0,1620.5791154120957,0.8617040550539826,0.0,0.0,0.27,0.27,3.62,10.656003,4.169673941972812,1.6995422
1991-10-15,0.0,1616.7209955305523,0.8053708968586374,0.0,0.0,0.18,0.18,2.73,10.600064,3.908815831503179,1.7211924
1991-10-16,0.0,1620.1952841642428,0.9765633293389221,0.0,0.0,11.19,11.19,5.64,10.560008,4.1429606764107625,1.8186184
1991-10-17,0.0,1623.2610710830622,0.9761780418482525,0.0,0.0,5.78,5.78,5.74,10.466656,4.361197169218148,1.9052193
1991-10-18,0.0,1622.6751810523006,1.0700054901995821,0.0,0.0,3.84,3.84,7.15,10.464003,4.318620402342938,1.9376945
1991-10-19,0.0,1620.914359764815,0.9643068182546759,0.0,0.0,3.46,3.46,5.72,10.368,4.193146615891773,1.9701699
1991-10-20,0.0,1620.2497152370884,0.7132341762886552,0.0,0.0,5.22,5.22,1.24,10.366761,4.146738442720928,2.0026453
1991-10-21,0.004327394717203752,1618.1986643458206,0.5725486009264195,0.0,0.0067899674,0.16321003,0.17,-1.775,10.272,4.006739071428511,2.0026453
1991-10-22,0.004890416362018743,1615.4336847790496,0.6535691713320622,0.0048904163,0.0,3.35,3.35,0.21,10.227642,3.8254600557897063,1.9918201
1991-10-23,0.0017923559406800645,1614.411129053597,0.7297569203256731,0.0017923559,0.0,3.16,3.16,1.9,10.1760025,3.7605163125401937,1.980995
1991-10-24,0.0006533466438481336,1611.504406162064,0.9292501300949758,0.00065334665,0.0,0.0,0.0,5.63,10.109247,3.581865768483049,1.9593449
1991-10-25,0.00023644552252605476,1606.6417459444863,1.3173386017370017,0.00023644553,0.0,0.0,0.0,11.135,10.079994,3.3017731825060403,1.9052193
1991-10-26,8.315797557127602e-05,1604.1292499217386,1.4344054930827592,8.3157975e-05,0.0,5.19,5.19,12.655,9.995136,3.1657451375176366,1.883569
1991-10-27,2.441433614068158e-05,1612.6175774963342,1.066603269108367,2.4414336e-05,0.0,18.29,18.29,7.92,9.983992,3.6492571941153833,2.067596
1991-10-28,6.594918547434465e-06,1622.287109190595,0.712754525521403,6.5949184e-06,0.0,9.89,9.89,1.9,9.890664,4.290648220574216,2.4248245
1991-10-29,2.7918829218874937e-06,1621.976262249239,0.6018549471883736,0.0,0.0,0.0,0.0,-0.55,9.888011,4.268373145034165,2.4031744
1991-10-30,1.194427698633507e-06,1617.1101680373786,0.6707886518904916,1.1944277e-06,0.0,0.0,0.0,1.205,9.792203,3.9343712292761346,2.3923492
1991-10-31,1.901114228706725e-07,1613.3269269725163,0.8482933587033497,1.9011142e-07,0.0,0.77,0.77,4.72,9.790775,3.6928611593277836,2.370699
1991-11-01,0.0,1611.356510904871,0.9371640995687428,0.0,0.0,3.96,3.96,6.395,9.696,3.573006347116396,2.370699
1991-11-02,0.0,1609.9227018890106,0.9396626475613524,0.0,0.0,1.62,1.62,6.46,9.68915,3.4882442818917645,2.3490489
1991-11-03,0.0,1607.170146944165,0.8815194219825646,0.0,0.0,0.0,0.0,5.655,9.600005,3.3311167589744493,2.2949233
1991-11-04,0.0,1603.6061577533046,0.6408044492785709,0.0,0.0,0.0,0.0,0.96,9.593144,3.13813726117189,2.1974971
1991-11-05,0.0,1599.8032297842335,0.510437416254365,0.0,0.0,0.0,0.0,-2.14,9.504197,2.9445329148710986,2.1108963
1991-11-06,0.0,1596.3173938169455,0.48883836146906806,0.0,0.0,0.0,0.0,-2.71,9.497148,2.777581665051403,2.0351205
1991-11-07,0.0033893155252357242,1593.2136624667846,0.5994743185952833,0.0033893154,0.0,0.37,0.37,0.365,9.410661,2.6369141344335816,1.9485197
1991-11-08,0.008726038476872568,1590.759636267055,0.5093014465836072,0.0,0.18548918,0.8145108,1.0,-1.945,9.40677,2.5307538316378144,1.883569
1991-11-09,0.5640607153338488,1587.9091374468449,0.36149049120135485,0.0,0.0,0.0,0.0,-6.565,9.323147,2.4127959955061122,1.7969682
1991-11-10,0.42584215394728353,1585.1753154568564,0.39686070740545043,0.0,0.0,0.0,0.0,-5.245,9.312,2.3048347701361287,1.7211924
1991-11-11,7.125536729687676,1582.4990699656557,0.44745064278651875,0.0,13.70998,1.9612313e-05,13.71,-3.44,9.23632,2.2038279992113012,1.6670668
1991-11-12,20.066434334977686,1579.8946887387126,0.4728263977442467,0.0,10.420786,0.05921339,10.48,-2.61,9.216008,2.1097850211637383,1.6887171
1991-11-13,24.713711677553267,1577.3884038224182,0.46954309724007437,0.0,0.0,0.0,0.0,-2.6,9.160064,2.0230754759096965,1.6562418
1991-11-14,24.573373824642648,1574.9308123929818,0.48032034579885285,0.0,0.0,0.0,0.0,-2.195,9.119994,1.941511974703091,1.6021162
1991-11-15,24.58187881598477,1572.862576199635,0.5360544419033972,0.0,2.2262334e-07,0.8299998,0.83,-0.58,9.100942,1.8754242065728441,1.5479907
1991-11-16,24.58247563278829,1572.524973362681,0.5558995402334049,0.0,0.0,4.02,4.02,0.065,9.026661,1.864852183947308,1.5046902
1991-11-17,24.587992791935015,1571.1811902387262,0.4816494293884262,0.0,0.0,0.0,0.0,-1.97,9.022767,1.8233590627895395,1.4397396
1991-11-18,24.59277995926341,1568.8297072419473,0.48097950333545225,0.0,0.0,0.0,0.0,-1.865,8.957255,1.7529592727999281,1.4072642
1991-11-19,24.592935844182215,1566.61154532998,0.49827571707245427,0.0,0.0,0.0,0.0,-1.295,8.927998,1.6890440854701514,1.3639638
1991-11-20,20.14293995078096,1569.0772499628674,0.7534679731865379,12.300948,0.0,0.73,0.73,4.775,8.908939,1.7602404539467145,1.3531387
1991-11-21,8.019081381141092,1579.4292182784802,0.804343806967876,8.019081,0.0,1.11,1.11,5.775,8.84315,2.0934048516245674,1.4938651
1991-11-22,3.167111021522174,1582.0726179928931,0.5738965221449374,1.5492613,0.0,0.0,0.0,0.755,8.832008,2.1881468609145136,1.5479907
1991-11-23,2.16076421648301,1580.2134165238203,0.5656517280105114,1.2283155,0.0,0.03,0.03,0.635,8.787647,2.1210751011372078,1.5696409
1991-11-24,0.8360577773641464,1582.4159221242555,0.6117222296864249,0.8360578,0.0,7.6,7.6,1.825,8.747142,2.2007617614283794,1.6345916
1991-11-25,0.3070633301582116,1588.102863917637,0.5505145368625431,0.21198687,0.0,7.29,7.29,0.255,8.736003,2.4206355903553445,1.8294435
1991-11-26,0.7599686537649071,1588.1421750028758,0.41301200812193023,0.0,0.15999998,9.536743e-09,0.16,-3.76,8.691633,2.4222295115541685,1.8510938
1991-11-27,0.8136549079914931,1585.389774670492,0.3761626504315002,0.0,0.0,0.0,0.0,-4.97,8.651134,2.3131264778343477,1.8619188
1991-11-28,0.8135554140996173,1582.7254019689826,0.4301089334856427,0.0,0.0,0.0,0.0,-3.06,8.6399975,2.212196089135546,1.872744
1991-11-29,0.8135554140996173,1580.120122322482,0.4475565972207892,0.0,0.0,0.0,0.0,-2.445,8.620939,2.1177641637448095,1.8402686
1991-11-30,0.8135554140996173,1577.6274615792017,0.4054142191237128,0.0,0.0,0.0,0.0,-3.735,8.573256,2.0311900158465535,1.8186184
1991-12-01,0.8128060983856799,1575.1732270774282,0.5279550674040621,0.0,0.0,0.0,0.0,0.085,8.54665,1.9494089392510183,1.7753179
1991-12-02,0.8143652890389413,1572.7995037225583,0.38286644083984334,0.0,0.01,0.0,0.01,-4.44,8.542761,1.8734445514363869,1.7103673
1991-12-03,3.960500620615553,1570.6584337489328,0.23405477673244326,0.0,7.35,0.0,7.35,-11.01,8.511544,1.8074680459991537,1.6454166
1991-12-04,13.972540529126446,1568.6393362927897,0.2509134075928596,0.0,11.83,0.0,11.83,-10.025,8.477256,1.7473802269129752,1.5912911
1991-12-05,20.165372763302752,1566.7075041774942,0.17556009814149645,0.0,0.0,0.0,0.0,-14.59,8.450647,1.6917602396734934,1.4397396
1991-12-06,19.961876914491857,1564.8993926187607,0.1125895521115673,0.0,0.44,0.0,0.44,-20.06,8.447997,1.6413073978879793,1.3531387
1991-12-07,22.835227974055872,1563.1814203640665,0.10063895861396271,0.0,4.82,0.0,4.82,-21.38,8.441142,1.5947644581274896,1.288188
1991-12-08,26.94417342364991,1561.4803529855235,0.16875728081306177,0.0,3.32,0.0,3.32,-14.995,8.415539,1.5499800357852809,1.2232374
1991-12-09,30.501504940401144,1559.7072977792463,0.3205491175344908,0.0,3.6,0.0,3.6,-6.525,8.392061,1.5046384411278881,1.1799369
1991-12-10,33.005774607346176,1557.9220433347325,0.2752830370191882,0.0,1.38,0.0,1.38,-8.535,8.372316,1.4603248887385272,1.1474617
1991-12-11,33.62980428297821,1556.2165737182997,0.2652172362912746,0.0,0.0,0.0,0.0,-8.99,8.354652,1.4192111988831428,1.1149863
1991-12-12,33.48816299819745,1554.5322072947342,0.4386487939546073,0.0,0.122209355,0.18779063,0.31,-2.05,8.352192,1.3797424866497867,1.0933361
1991-12-13,33.326938773837355,1554.503665689865,0.5202875586899515,0.5997965,0.0,3.1,3.1,0.4,8.350764,1.3790832336652938,1.082511
1991-12-14,33.31223464515914,1556.8258750162468,0.44782142165375005,0.0,0.18792008,4.9920797,5.18,-1.765,8.345144,1.4337649833564434,1.0933361
1991-12-15,38.11400156476705,1555.4007287908387,0.28487750633482956,0.0,4.47,0.0,4.47,-7.99,8.332939,1.3999549807342242,1.1149863
1991-12-16,40.15028271345852,1553.8058353361557,0.15392920412849517,0.0,0.0,0.0,0.0,-15.945,8.319545,1.3630624081954177,1.1258113
1991-12-17,40.15767252731345,1552.3449664431128,0.09121533795483922,0.0,0.0,0.0,0.0,-22.29,8.319545,1.3301237864693027,1.1149863
1991-12-18,40.161804525337566,1550.9311528298608,0.10801153829794959,0.0,0.02,0.0,0.02,-20.25,8.307645,1.2990042535308355,1.0933361
1991-12-19,40.11871645993327,1549.530516228168,0.12657593791844776,0.0,0.0,0.0,0.0,-18.315,8.307645,1.268892737603338,1.0716858
1991-12-20,40.39250245006392,1548.1378591154994,0.15256863922757846,0.0,0.73,0.0,0.73,-15.975,8.296063,1.239644844282245,1.0283854
1991-12-21,43.17871599667286,1546.7277946661984,0.22014819767616225,0.0,4.42,0.0,4.42,-11.275,8.296063,1.2107181589392122,0.97967243
1991-12-22,46.4827382735568,1545.2895858421614,0.26483286966437736,0.0,2.13,0.0,2.13,-8.84,8.307645,1.1819093365298063,0.9255469
1991-12-23,47.70638900421061,1543.8268745232301,0.3222471170561252,0.0,0.43,0.0,0.43,-6.175,8.307645,1.1533127264180414,0.9017316
1991-12-24,47.8431084742755,1542.402612178851,0.2229714521185662,0.0,0.0,0.0,0.0,-11.09,8.307645,1.1261328119458722,0.8595137
1991-12-25,47.84451126829063,1541.1209410213123,0.12382169330640047,0.0,0.0,0.0,0.0,-18.535,8.319545,1.1022220316665559,0.82703835
1991-12-26,47.87067714812101,1539.884689501368,0.11198713364325154,0.0,0.0,0.0,0.0,-19.765,8.332939,1.079639739580885,0.8172958
1991-12-27,47.9346318101864,1538.625099488728,0.16985819514811312,0.0,0.19,0.0,0.19,-14.62,8.345144,1.0571069168917455,0.8010581
1991-12-28,48.007316849742104,1537.349635173592,0.24196436069017163,0.0,0.0,0.0,0.0,-10.04,8.350764,1.03476927933595,0.77940786
1991-12-29,48.05963135183664,1536.0658445366064,0.31835477103645016,0.0,0.0,0.0,0.0,-6.345,8.352,1.0127624448802677,0.74693257
1991-12-30,48.06918286279153,1534.7878091451398,0.24096318543392622,0.0,0.0,0.0,0.0,-10.075,8.352192,0.9913191673427065,0.7252823
1991-12-31,48.06918286279153,1533.5650702494631,0.16327896721660873,0.0,0.0,0.0,0.0,-15.105,8.363139,0.9712287809489808,0.692807
1992-01-01,48.06918286279153,1532.3914036323092,0.21181099251603383,0.0,0.0,0.0,0.0,-11.79,8.381253,0.9523277632634369,0.67115676
1992-01-02,48.06918286279153,1531.2484205873325,0.20325086714896456,0.0,0.0,0.0,0.0,-12.35,8.403639,0.934274474289731,0.64950657
1992-01-03,48.06869412867565,1530.1177344560417,0.21401209164307736,0.0,0.0,0.0,0.0,-11.71,8.428939,0.9167521699315517,0.6278564
1992-01-04,48.62590106387671,1528.973004449409,0.26993547030906767,0.0,1.57,0.0,1.57,-8.665,8.446758,0.8993469793902185,0.6170312
1992-01-05,59.892928624150954,1527.7557452232568,0.3907630758385896,0.0,21.569994,6.428361e-06,21.57,-3.595,8.448189,0.8812013820010327,0.73610747
1992-01-06,66.91339442678134,1540.7838895388695,0.5225939854043945,0.5730509,0.0,18.34,18.34,0.39,8.468314,1.096018774137302,0.87683386
1992-01-07,66.31719743256956,1548.9317425569302,0.45379951771226146,0.0,0.054779794,1.4552202,1.51,-1.765,8.499644,1.2562339623712975,1.0283854
1992-01-08,66.57372730113609,1547.4216789548207,0.2830017409013229,0.0,0.0,0.0,0.0,-8.335,8.5371475,1.2248674612816817,1.0933361
1992-01-09,67.24096712353781,1545.9742537863817,0.20400230928013474,0.0,1.3,0.0,1.3,-12.64,8.544,1.195537442405004,1.1582867
1992-01-10,69.18142062415832,1544.557222601245,0.26176636970454903,0.0,2.6,0.0,2.6,-9.38,8.555144,1.1675037832846633,1.1799369
1992-01-11,70.59025720827562,1543.1862101395325,0.17700479696533677,0.0,0.0,0.0,0.0,-14.51,8.595644,1.1410063642496446,1.190762
1992-01-12,70.50925782209164,1541.9041540946914,0.14143531452743002,0.0,0.0,0.0,0.0,-17.37,8.638759,1.1167725816285057,1.1691118
1992-01-13,70.92490671884613,1540.6236035611998,0.22619940076436398,0.0,1.19,0.0,1.19,-11.4,8.640189,1.0930810548538297,1.1474617
1992-01-14,75.46394598272192,1539.2117754696803,0.4220939130350637,0.0,7.8988905,0.0011096209,7.9,-2.98,8.669248,1.0675428581118722,1.1149863
1992-01-15,85.42189426008869,1537.794166335155,0.2658207012705302,0.0,11.05,0.0,11.05,-9.385,8.729141,1.0425004016556165,1.0933361
1992-01-16,90.89812672742997,1536.5968629072968,0.09586024200921955,0.0,0.0,0.0,0.0,-22.16,8.736003,1.0218078671231956,1.0716858
1992-01-17,90.91251569896977,1535.5017792973165,0.07906364086986262,0.0,0.0,0.0,0.0,-24.44,8.765256,1.0032417860043112,1.1149863
1992-01-18,90.91251569896977,1534.4194542329801,0.0986016289326222,0.0,0.0,0.0,0.0,-21.93,8.825145,0.98522350725548,1.1366365
1992-01-19,90.91251569896977,1533.3495197950901,0.09720365120614259,0.0,0.0,0.0,0.0,-22.1,8.8322,0.9677295998848798,1.082511
1992-01-20,90.91251569896977,1532.2981789773598,0.08727114323493021,0.0,0.0,0.0,0.0,-23.41,8.872072,0.9508423142336673,1.0283854
1992-01-21,90.91251569896977,1531.2628615813408,0.09757204874472601,0.0,0.0,0.0,0.0,-22.165,8.926761,0.9345004197052182,0.98508495
1992-01-22,90.91604644371836,1530.234839211526,0.10648717661474082,0.0,0.0,0.0,0.0,-21.125,8.93065,0.9185515868653353,0.9201343
1992-01-23,96.20888488495144,1529.1796786069522,0.2035519270316399,0.0,10.81,0.0,10.81,-13.185,8.99155,0.9024647532409577,0.9309594
1992-01-24,111.60863187062395,1527.9763604923173,0.4275555654501895,0.0,19.359835,0.00016501427,19.36,-3.26,9.024006,0.8844626959796901,0.95260966
1992-01-25,121.89417292823892,1526.815209166841,0.13820688413159524,0.0,0.0,0.0,0.0,-18.11,9.053253,0.8674319922521716,0.95260966
1992-01-26,121.86628299428652,1525.8415979630129,0.0980760603176128,0.0,0.0,0.0,0.0,-22.315,9.119994,0.8534049815028941,0.95260966
1992-01-27,121.86628299428652,1524.9006683010114,0.095950962820421,0.0,0.0,0.0,0.0,-22.58,9.131136,0.8400643932633018,0.9417845
1992-01-28,121.86628299428652,1523.961552435266,0.12127112757443878,0.0,0.0,0.0,0.0,-19.885,9.209153,0.8269574632809652,0.9309594
1992-01-29,121.87547906452102,1522.9467582009759,0.288465956036401,0.0,0.0,0.0,0.0,-8.89,9.2162,0.8130240998875141,0.88765895
1992-01-30,124.39323684343401,1521.7917202705628,0.3777417259441473,0.0,5.54,0.0,5.54,-5.315,9.279545,0.7974506053900898,0.86600876
1992-01-31,132.11450057508551,1520.6517316621184,0.3163607068207397,0.0,8.84,0.0,8.84,-7.77,9.312,0.7823725526799691,0.84435856
1992-02-01,138.74603370792337,1519.6052757397294,0.2357485324092847,0.0,4.36,0.0,4.36,-11.73,9.363647,0.7687827060715346,0.8335334
1992-02-02,141.75511002225912,1518.6122369828024,0.22997420525162754,0.0,1.78,0.0,1.78,-12.105,9.408009,0.7561049179603587,0.8227083
1992-02-03,142.58036996456946,1517.624539159052,0.24751130898773724,0.0,0.0,0.0,0.0,-11.195,9.448072,0.7437027042369653,0.8010581
1992-02-04,142.43035288637682,1516.6668982778983,0.19740929103158686,0.0,0.0,0.0,0.0,-14.18,9.504005,0.7318721774693662,0.77940786
1992-02-05,143.86719663813872,1515.7321331867229,0.21316861746215177,0.0,2.54,0.0,2.54,-13.23,9.533253,0.7205057829583981,0.75775766
1992-02-06,145.01666093322822,1514.8233742206257,0.1754604323862022,0.0,0.0,0.0,0.0,-15.78,9.600005,0.7096248659019215,0.74693257
1992-02-07,145.01416211651937,1513.958593336946,0.15354585130861018,0.0,0.0,0.0,0.0,-17.47,9.629255,0.6994231379461606,0.73610747
1992-02-08,144.94387426211347,1513.0921409084856,0.19553866617553264,0.0,0.08,0.0,0.08,-14.525,9.696,0.6893487774433172,0.7144572
1992-02-09,146.22442643330504,1512.1936945772009,0.22722091674287662,0.0,2.52,0.0,2.52,-12.635,9.725256,0.6790556376175273,0.692807
1992-02-10,147.51015473252593,1511.3261327919022,0.15688299542303547,0.0,0.0,0.0,0.0,-17.39,9.792008,0.6692622145049468,0.67115676
1992-02-11,148.10238891815618,1510.4878143539606,0.19042269923411212,0.0,1.23,0.0,1.23,-15.015,9.832078,0.659933105931504,0.66033167
1992-02-12,149.77815619563367,1509.6659353700607,0.14240138760775925,0.0,2.24,0.0,2.24,-18.685,9.888011,0.6509131949622283,0.64950657
